TrnPeriodNumber,TrnEmpCode,TrnParCode,TrnAmount,TrnAffectAmount,TrnPrintFlag,TrnuserId,TrnRecordno,TrnDate,TrnRef
2,130,23,427,0,2,0,78750,13-11-2017 00:00,
2,132,21,112.5,0,2,0,61996,02-01-2018 00:00,
2,132,22,187,0,2,0,78787,02-01-2018 00:00,
2,132,23,119,0,2,0,78788,02-01-2018 00:00,
2,133,1,6500,0,2,zemy,778308,07-08-2023 00:00,
2,133,3,0,0,2,0,957169,15-09-2023 00:00,
2,133,4,30,0,2,0,938206,15-09-2023 00:00,
2,133,5,6500,0,2,0,938207,15-09-2023 00:00,
2,133,8,1550,0,2,zemy,4037,07-08-2023 00:00,
2,133,11,0,0,2,0,957170,15-09-2023 00:00,
2,133,12,14,0,0,zemy,955645,11-09-2023 00:00,
2,133,13,829.43,0,2,0,955917,15-09-2023 00:00,
2,133,14,25,0,0,zemy,955646,11-09-2023 00:00,
2,133,15,1692.72,0,2,0,955918,15-09-2023 00:00,
2,133,17,0,0,2,0,957171,15-09-2023 00:00,
2,133,21,1751.66,0,2,0,62022,15-09-2023 00:00,
2,133,22,715,0,2,0,264565,15-09-2023 00:00,
2,133,23,455,0,2,0,264566,15-09-2023 00:00,
2,133,24,0,0,2,0,957172,15-09-2023 00:00,
2,133,25,0,0,2,0,957173,15-09-2023 00:00,
2,133,27,0,0,2,0,957174,15-09-2023 00:00,
2,133,33,1000,0,2,0,815715,15-09-2023 00:00,
2,133,34,0,0,2,0,957175,15-09-2023 00:00,
2,133,35,0,0,2,0,957176,15-09-2023 00:00,
2,133,37,0,0,2,0,957177,15-09-2023 00:00,
2,133,39,0,0,2,0,957178,15-09-2023 00:00,
2,133,41,0,0,2,0,957179,15-09-2023 00:00,
2,133,44,0,0,2,0,957180,15-09-2023 00:00,
2,133,46,800,0,2,zemy,792710,06-08-2022 00:00,
2,133,48,0,0,2,0,957181,15-09-2023 00:00,
2,133,50,2522.15,0,2,0,955931,15-09-2023 00:00,
2,133,51,9022.15,0,2,0,938226,15-09-2023 00:00,
2,133,52,10572.15,0,2,0,938225,15-09-2023 00:00,
2,133,62,0,0,2,0,957182,15-09-2023 00:00,
2,133,99,6565.49,0,2,0,938223,15-09-2023 00:00,
2,134,1,13000,0,2,zemy,34,05-08-2023 00:00,
2,134,3,0,0,2,0,957183,15-09-2023 00:00,
2,134,4,30,0,2,0,938717,15-09-2023 00:00,
2,134,5,13000,0,2,0,938718,15-09-2023 00:00,
2,134,8,2000,0,2,zemy,4042,08-12-2020 00:00,
2,134,11,0,0,2,0,957184,15-09-2023 00:00,
2,134,13,0,0,2,0,957185,15-09-2023 00:00,
2,134,15,0,0,2,0,957186,15-09-2023 00:00,
2,134,17,0,0,2,0,957187,15-09-2023 00:00,
2,134,21,3050.02,0,2,0,62048,15-09-2023 00:00,
2,134,22,0,0,2,0,957188,15-09-2023 00:00,
2,134,23,0,0,2,0,957189,15-09-2023 00:00,
2,134,24,0,0,2,0,957190,15-09-2023 00:00,
2,134,25,0,0,2,0,957191,15-09-2023 00:00,
2,134,27,0,0,2,0,957192,15-09-2023 00:00,
2,134,33,0,0,2,0,957193,15-09-2023 00:00,
2,134,34,0,0,2,0,957194,15-09-2023 00:00,
2,134,35,0,0,2,0,957195,15-09-2023 00:00,
2,134,37,0,0,2,0,957196,15-09-2023 00:00,
2,134,39,0,0,2,0,957197,15-09-2023 00:00,
2,134,41,0,0,2,0,957198,15-09-2023 00:00,
2,134,44,0,0,2,0,957199,15-09-2023 00:00,
2,134,48,0,0,2,0,957200,15-09-2023 00:00,
2,134,50,0,0,2,0,957202,15-09-2023 00:00,
2,134,51,13000,0,2,0,938740,15-09-2023 00:00,
2,134,52,15000,0,2,0,938739,15-09-2023 00:00,
2,134,62,0,0,2,0,957201,15-09-2023 00:00,
2,134,99,11949.98,0,2,0,938737,15-09-2023 00:00,
2,135,1,2200,0,2,zemy,35,09-10-2017 00:00,
2,135,8,500,0,2,zemy,4043,09-10-2017 00:00,
2,135,21,187.5,0,2,0,62074,13-04-2019 00:00,
2,135,22,242,0,2,0,257445,13-04-2019 00:00,
2,135,23,154,0,2,0,257446,13-04-2019 00:00,
2,136,1,5500,0,2,zemy,36,07-08-2023 00:00,
2,136,3,0,0,2,0,957203,15-09-2023 00:00,
2,136,4,30,0,2,0,937725,15-09-2023 00:00,
2,136,5,5500,0,2,0,937726,15-09-2023 00:00,
2,136,8,1300,0,2,zemy,4046,07-08-2023 00:00,
2,136,11,0,0,2,0,957204,15-09-2023 00:00,
2,136,13,0,0,2,0,957205,15-09-2023 00:00,
2,136,15,0,0,2,0,957206,15-09-2023 00:00,
2,136,17,0,0,2,0,957207,15-09-2023 00:00,
2,136,21,810.01,0,2,0,62100,15-09-2023 00:00,
2,136,22,605,0,2,0,929854,15-09-2023 00:00,
2,136,23,385,0,2,0,929855,15-09-2023 00:00,
2,136,24,0,0,2,0,957208,15-09-2023 00:00,
2,136,25,0,0,2,0,957209,15-09-2023 00:00,
2,136,27,0,0,2,0,957210,15-09-2023 00:00,
2,136,32,251.2,0,0,zemy,954368,06-09-2023 00:00,
2,136,33,600,0,2,0,843700,15-09-2023 00:00,
2,136,34,0,0,2,0,957211,15-09-2023 00:00,
2,136,35,0,0,2,0,957212,15-09-2023 00:00,
2,136,37,0,0,2,0,957213,15-09-2023 00:00,
2,136,39,0,0,2,0,957214,15-09-2023 00:00,
2,136,41,0,0,2,0,957215,15-09-2023 00:00,
2,136,44,0,0,2,0,957216,15-09-2023 00:00,
2,136,46,1000,0,2,zemy,799825,07-06-2023 00:00,
2,136,48,0,0,2,0,957217,15-09-2023 00:00,
2,136,50,0,0,2,0,957219,15-09-2023 00:00,
2,136,51,5500,0,2,0,937745,15-09-2023 00:00,
2,136,52,6800,0,2,0,937744,15-09-2023 00:00,
2,136,62,0,0,2,0,957218,15-09-2023 00:00,
2,136,99,3753.79,0,2,0,937742,15-09-2023 00:00,
2,137,1,3400,0,2,zemy,37,06-02-2020 00:00,
2,137,8,600,0,2,zemy,4049,06-02-2020 00:00,
2,137,21,377.5,0,2,0,62126,08-04-2022 00:00,
2,137,22,374,0,2,0,399718,08-04-2022 00:00,
2,137,23,238,0,2,0,399719,08-04-2022 00:00,
2,137,33,417,0,2,0,733992,08-04-2022 00:00,
2,138,1,7000,0,2,zemy,38,05-08-2023 00:00,
2,138,3,0,0,2,0,957220,15-09-2023 00:00,
2,138,4,30,0,2,0,937747,15-09-2023 00:00,
2,138,5,7000,0,2,0,937748,15-09-2023 00:00,
2,138,8,800,0,2,zemy,4051,08-12-2020 00:00,
2,138,10,5,0,0,zemy,955660,11-09-2023 00:00,
2,138,11,273.44,0,2,0,955970,15-09-2023 00:00,
2,138,12,20,0,0,zemy,955661,11-09-2023 00:00,
2,138,13,1276.05,0,2,0,955971,15-09-2023 00:00,
2,138,14,16,0,0,zemy,955662,11-09-2023 00:00,
2,138,15,1166.66,0,2,0,955972,15-09-2023 00:00,
2,138,17,0,0,2,0,957221,15-09-2023 00:00,
2,138,21,1959.86,0,2,0,62152,15-09-2023 00:00,
2,138,22,770,0,2,0,232518,15-09-2023 00:00,
2,138,23,490,0,2,0,232519,15-09-2023 00:00,
2,138,24,0,0,2,0,957222,15-09-2023 00:00,
2,138,25,0,0,2,0,957223,15-09-2023 00:00,
2,138,27,0,0,2,0,957224,15-09-2023 00:00,
2,138,33,417,0,2,0,783915,15-09-2023 00:00,
2,138,34,0,0,2,0,957225,15-09-2023 00:00,
2,138,35,0,0,2,0,957226,15-09-2023 00:00,
2,138,37,0,0,2,0,957227,15-09-2023 00:00,
2,138,39,0,0,2,0,957228,15-09-2023 00:00,
2,138,41,0,0,2,0,957229,15-09-2023 00:00,
2,138,44,0,0,2,0,957230,15-09-2023 00:00,
2,138,46,700,0,2,zemy,799824,06-09-2022 00:00,
2,138,48,0,0,2,0,957231,15-09-2023 00:00,
2,138,50,2716.15,0,2,0,955985,15-09-2023 00:00,
2,138,51,9716.15,0,2,0,937767,15-09-2023 00:00,
2,138,52,10516.15,0,2,0,937766,15-09-2023 00:00,
2,138,62,0,0,2,0,957232,15-09-2023 00:00,
2,138,99,6949.29,0,2,0,937764,15-09-2023 00:00,
2,139,1,6700,0,2,zemy,39,05-08-2023 00:00,
2,139,3,0,0,2,0,957233,15-09-2023 00:00,
2,139,4,30,0,2,0,937769,15-09-2023 00:00,
2,139,5,6700,0,2,0,937770,15-09-2023 00:00,
2,139,8,700,0,2,zemy,4057,09-10-2017 00:00,
2,139,11,0,0,2,0,957234,15-09-2023 00:00,
2,139,12,14,0,0,zemy,955663,11-09-2023 00:00,
2,139,13,854.94,0,2,0,955988,15-09-2023 00:00,
2,139,14,19,0,0,zemy,955664,11-09-2023 00:00,
2,139,15,1326.04,0,2,0,955989,15-09-2023 00:00,
2,139,17,0,0,2,0,957235,15-09-2023 00:00,
2,139,21,1709.31,0,2,0,62178,15-09-2023 00:00,
2,139,22,737,0,2,0,530532,15-09-2023 00:00,
2,139,23,469,0,2,0,530533,15-09-2023 00:00,
2,139,24,0,0,2,0,957236,15-09-2023 00:00,
2,139,25,0,0,2,0,957237,15-09-2023 00:00,
2,139,27,0,0,2,0,957238,15-09-2023 00:00,
2,139,33,370,0,2,0,760911,15-09-2023 00:00,
2,139,34,0,0,2,0,957239,15-09-2023 00:00,
2,139,35,0,0,2,0,957240,15-09-2023 00:00,
2,139,37,0,0,2,0,957241,15-09-2023 00:00,
2,139,39,0,0,2,0,957242,15-09-2023 00:00,
2,139,41,0,0,2,0,957243,15-09-2023 00:00,
2,139,44,0,0,2,0,957244,15-09-2023 00:00,
2,139,46,1000,0,2,zemy,792711,06-08-2022 00:00,
2,139,48,0,0,2,0,957245,15-09-2023 00:00,
2,139,50,2180.98,0,2,0,956002,15-09-2023 00:00,
2,139,51,8880.98,0,2,0,937789,15-09-2023 00:00,
2,139,52,9580.98,0,2,0,937788,15-09-2023 00:00,
2,139,62,0,0,2,0,957246,15-09-2023 00:00,
2,139,99,6032.67,0,2,0,937786,15-09-2023 00:00,
2,140,1,13000,0,2,zemy,40,05-08-2023 00:00,
2,140,3,0,0,2,0,957247,15-09-2023 00:00,
2,140,4,30,0,2,0,938793,15-09-2023 00:00,
2,140,5,13000,0,2,0,938794,15-09-2023 00:00,
2,140,8,2000,0,2,zemy,4062,05-08-2022 00:00,
2,140,11,0,0,2,0,957248,15-09-2023 00:00,
2,140,13,0,0,2,0,957249,15-09-2023 00:00,
2,140,15,0,0,2,0,957250,15-09-2023 00:00,
2,140,17,0,0,2,0,957251,15-09-2023 00:00,
2,140,18,2000,0,0,zemy,945252,05-09-2023 00:00,
2,140,21,3050.02,0,2,0,62204,15-09-2023 00:00,
2,140,22,1430,0,2,0,180936,15-09-2023 00:00,
2,140,23,910,0,2,0,180937,15-09-2023 00:00,
2,140,24,0,0,2,0,957252,15-09-2023 00:00,
2,140,25,0,0,2,0,957253,15-09-2023 00:00,
2,140,27,0,0,2,0,957254,15-09-2023 00:00,
2,140,33,0,0,2,0,957255,15-09-2023 00:00,
2,140,34,0,0,2,0,957256,15-09-2023 00:00,
2,140,35,0,0,2,0,957257,15-09-2023 00:00,
2,140,37,0,0,2,0,957258,15-09-2023 00:00,
2,140,39,0,0,2,0,957259,15-09-2023 00:00,
2,140,41,0,0,2,0,957260,15-09-2023 00:00,
2,140,44,0,0,2,0,957261,15-09-2023 00:00,
2,140,46,500,0,2,zemy,834236,05-01-2023 00:00,
2,140,48,0,0,2,0,957262,15-09-2023 00:00,
2,140,50,0,0,2,0,957264,15-09-2023 00:00,
2,140,51,13000,0,2,0,938814,15-09-2023 00:00,
2,140,52,17000,0,2,0,938813,15-09-2023 00:00,
2,140,62,0,0,2,0,957263,15-09-2023 00:00,
2,140,99,12539.98,0,2,0,938811,15-09-2023 00:00,
2,141,1,19000,0,2,zemy,41,07-08-2023 00:00,
2,141,3,0,0,2,0,957265,15-09-2023 00:00,
2,141,4,30,0,2,0,938816,15-09-2023 00:00,
2,141,5,19000,0,2,0,938817,15-09-2023 00:00,
2,141,8,2000,0,2,zemy,4066,09-10-2017 00:00,
2,141,11,0,0,2,0,957266,15-09-2023 00:00,
2,141,13,0,0,2,0,957267,15-09-2023 00:00,
2,141,15,0,0,2,0,957268,15-09-2023 00:00,
2,141,17,0,0,2,0,957269,15-09-2023 00:00,
2,141,18,2000,0,2,zemy,778313,07-08-2023 00:00,
2,141,21,5150.02,0,2,0,62230,15-09-2023 00:00,
2,141,22,2090,0,2,0,78961,15-09-2023 00:00,
2,141,23,1330,0,2,0,78962,15-09-2023 00:00,
2,141,24,0,0,2,0,957270,15-09-2023 00:00,
2,141,25,0,0,2,0,957271,15-09-2023 00:00,
2,141,27,0,0,2,0,957272,15-09-2023 00:00,
2,141,33,0,0,2,0,957273,15-09-2023 00:00,
2,141,34,0,0,2,0,957274,15-09-2023 00:00,
2,141,35,0,0,2,0,957275,15-09-2023 00:00,
2,141,37,0,0,2,0,957276,15-09-2023 00:00,
2,141,39,0,0,2,0,957277,15-09-2023 00:00,
2,141,41,0,0,2,0,957278,15-09-2023 00:00,
2,141,44,0,0,2,0,957279,15-09-2023 00:00,
2,141,48,0,0,2,0,957280,15-09-2023 00:00,
2,141,50,0,0,2,0,957282,15-09-2023 00:00,
2,141,51,19000,0,2,0,938837,15-09-2023 00:00,
2,141,52,23000,0,2,0,938836,15-09-2023 00:00,
2,141,62,0,0,2,0,957281,15-09-2023 00:00,
2,141,99,16519.98,0,2,0,938834,15-09-2023 00:00,
2,143,1,4600,0,2,zemy,43,05-08-2023 00:00,
2,143,3,0,0,2,0,957283,15-09-2023 00:00,
2,143,4,30,0,2,0,937365,15-09-2023 00:00,
2,143,5,4600,0,2,0,937366,15-09-2023 00:00,
2,143,8,600,0,2,zemy,4072,06-02-2020 00:00,
2,143,11,0,0,2,0,957284,15-09-2023 00:00,
2,143,12,14,0,0,zemy,955666,11-09-2023 00:00,
2,143,13,586.98,0,2,0,956041,15-09-2023 00:00,
2,143,15,0,0,2,0,957285,15-09-2023 00:00,
2,143,17,0,0,2,0,957286,15-09-2023 00:00,
2,143,21,734.9,0,2,0,62282,15-09-2023 00:00,
2,143,22,506,0,2,0,928304,15-09-2023 00:00,
2,143,23,322,0,2,0,928305,15-09-2023 00:00,
2,143,24,0,0,2,0,957287,15-09-2023 00:00,
2,143,25,0,0,2,0,957288,15-09-2023 00:00,
2,143,27,0,0,2,0,957289,15-09-2023 00:00,
2,143,32,176.92,0,1,zemy,937645,04-09-2023 00:00,
2,143,33,200,0,2,0,831903,15-09-2023 00:00,
2,143,34,0,0,2,0,957290,15-09-2023 00:00,
2,143,35,0,0,2,0,957291,15-09-2023 00:00,
2,143,37,0,0,2,0,957292,15-09-2023 00:00,
2,143,39,0,0,2,0,957293,15-09-2023 00:00,
2,143,41,0,0,2,0,957294,15-09-2023 00:00,
2,143,44,0,0,2,0,957295,15-09-2023 00:00,
2,143,46,1000,0,1,zemy,929091,21-08-2023 00:00,
2,143,48,0,0,2,0,957296,15-09-2023 00:00,
2,143,50,586.98,0,2,0,956055,15-09-2023 00:00,
2,143,51,5186.98,0,2,0,937385,15-09-2023 00:00,
2,143,52,5786.98,0,2,0,937384,15-09-2023 00:00,
2,143,62,0,0,2,0,957297,15-09-2023 00:00,
2,143,99,3353.16,0,2,0,937382,15-09-2023 00:00,
2,144,21,100,0,2,0,62308,03-04-2018 00:00,
2,144,22,176,0,2,0,155496,03-04-2018 00:00,
2,144,23,112,0,2,0,155497,03-04-2018 00:00,
2,145,1,17800,0,2,zemy,45,07-08-2023 00:00,
2,145,3,0,0,2,0,957298,15-09-2023 00:00,
2,145,4,30,0,2,0,938856,15-09-2023 00:00,
2,145,5,17800,0,2,0,938857,15-09-2023 00:00,
2,145,8,2000,0,2,zemy,4078,08-12-2020 00:00,
2,145,11,0,0,2,0,957299,15-09-2023 00:00,
2,145,13,0,0,2,0,957300,15-09-2023 00:00,
2,145,15,0,0,2,0,957301,15-09-2023 00:00,
2,145,17,0,0,2,0,957302,15-09-2023 00:00,
2,145,18,2200,0,2,zemy,819362,07-08-2023 00:00,
2,145,21,4730.02,0,2,0,62334,15-09-2023 00:00,
2,145,22,1958,0,2,0,487296,15-09-2023 00:00,
2,145,23,1246,0,2,0,487297,15-09-2023 00:00,
2,145,24,0,0,2,0,957303,15-09-2023 00:00,
2,145,25,0,0,2,0,957304,15-09-2023 00:00,
2,145,27,0,0,2,0,957305,15-09-2023 00:00,
2,145,33,0,0,2,0,957306,15-09-2023 00:00,
2,145,34,0,0,2,0,957307,15-09-2023 00:00,
2,145,35,0,0,2,0,957308,15-09-2023 00:00,
2,145,37,0,0,2,0,957309,15-09-2023 00:00,
2,145,39,0,0,2,0,957310,15-09-2023 00:00,
2,145,41,0,0,2,0,957311,15-09-2023 00:00,
2,145,44,0,0,2,0,957312,15-09-2023 00:00,
2,145,46,500,0,2,zemy,792713,06-08-2022 00:00,
2,145,48,0,0,2,0,957313,15-09-2023 00:00,
2,145,50,0,0,2,0,957315,15-09-2023 00:00,
2,145,51,17800,0,2,0,938877,15-09-2023 00:00,
2,145,52,22000,0,2,0,938876,15-09-2023 00:00,
2,145,62,0,0,2,0,957314,15-09-2023 00:00,
2,145,99,15523.98,0,2,0,938874,15-09-2023 00:00,
2,146,1,5000,0,2,zemy,46,05-08-2022 00:00,
2,146,8,1100,0,2,zemy,4080,05-06-2021 00:00,
2,146,21,697.5,0,2,0,62360,25-04-2023 00:00,
2,146,22,550,0,2,0,399857,25-04-2023 00:00,
2,146,23,350,0,2,0,399858,25-04-2023 00:00,
2,147,1,6600,0,2,zemy,47,05-08-2023 00:00,
2,147,3,0,0,2,0,957316,15-09-2023 00:00,
2,147,4,30,0,2,0,937791,15-09-2023 00:00,
2,147,5,6600,0,2,0,937792,15-09-2023 00:00,
2,147,8,600,0,2,zemy,4081,09-10-2017 00:00,
2,147,11,0,0,2,0,957317,15-09-2023 00:00,
2,147,12,14,0,0,zemy,955655,11-09-2023 00:00,
2,147,13,842.19,0,2,0,956076,15-09-2023 00:00,
2,147,14,19,0,0,zemy,955656,11-09-2023 00:00,
2,147,15,1306.24,0,2,0,956077,15-09-2023 00:00,
2,147,17,0,0,2,0,957318,15-09-2023 00:00,
2,147,21,1669.54,0,2,0,62386,15-09-2023 00:00,
2,147,22,726,0,2,0,399874,15-09-2023 00:00,
2,147,23,462,0,2,0,399875,15-09-2023 00:00,
2,147,24,0,0,2,0,957319,15-09-2023 00:00,
2,147,25,0,0,2,0,957320,15-09-2023 00:00,
2,147,27,0,0,2,0,957321,15-09-2023 00:00,
2,147,33,500,0,2,0,817750,15-09-2023 00:00,
2,147,34,0,0,2,0,957322,15-09-2023 00:00,
2,147,35,0,0,2,0,957323,15-09-2023 00:00,
2,147,37,0,0,2,0,957324,15-09-2023 00:00,
2,147,39,0,0,2,0,957325,15-09-2023 00:00,
2,147,41,0,0,2,0,957326,15-09-2023 00:00,
2,147,44,0,0,2,0,957327,15-09-2023 00:00,
2,147,48,0,0,2,0,957328,15-09-2023 00:00,
2,147,50,2148.43,0,2,0,956090,15-09-2023 00:00,
2,147,51,8748.43,0,2,0,937811,15-09-2023 00:00,
2,147,52,9348.43,0,2,0,937810,15-09-2023 00:00,
2,147,62,0,0,2,0,957329,15-09-2023 00:00,
2,147,99,6716.89,0,2,0,937808,15-09-2023 00:00,
2,148,1,6700,0,2,zemy,48,05-08-2023 00:00,
2,148,3,0,0,2,0,957330,15-09-2023 00:00,
2,148,4,30,0,2,0,937975,15-09-2023 00:00,
2,148,5,6700,0,2,0,937976,15-09-2023 00:00,
2,148,8,800,0,2,zemy,4086,07-02-2020 00:00,
2,148,10,5,0,0,zemy,955657,11-09-2023 00:00,
2,148,11,261.72,0,2,0,956092,15-09-2023 00:00,
2,148,12,16.5,0,0,zemy,955658,11-09-2023 00:00,
2,148,13,1007.62,0,2,0,956093,15-09-2023 00:00,
2,148,14,7,0,0,zemy,955659,11-09-2023 00:00,
2,148,15,488.54,0,2,0,956094,15-09-2023 00:00,
2,148,17,0,0,2,0,957331,15-09-2023 00:00,
2,148,21,1582.38,0,2,0,62412,15-09-2023 00:00,
2,148,22,737,0,2,0,927115,15-09-2023 00:00,
2,148,23,469,0,2,0,927116,15-09-2023 00:00,
2,148,24,0,0,2,0,957332,15-09-2023 00:00,
2,148,25,0,0,2,0,957333,15-09-2023 00:00,
2,148,27,0,0,2,0,957334,15-09-2023 00:00,
2,148,33,500,0,2,0,931012,15-09-2023 00:00,
2,148,34,0,0,2,0,957335,15-09-2023 00:00,
2,148,35,0,0,2,0,957336,15-09-2023 00:00,
2,148,37,0,0,2,0,957337,15-09-2023 00:00,
2,148,39,0,0,2,0,957338,15-09-2023 00:00,
2,148,41,0,0,2,0,957339,15-09-2023 00:00,
2,148,44,0,0,2,0,957340,15-09-2023 00:00,
2,148,48,0,0,2,0,957341,15-09-2023 00:00,
2,148,50,1757.88,0,2,0,956107,15-09-2023 00:00,
2,148,51,8457.88,0,2,0,937995,15-09-2023 00:00,
2,148,52,9257.88,0,2,0,937994,15-09-2023 00:00,
2,148,62,0,0,2,0,957342,15-09-2023 00:00,
2,148,99,6706.5,0,2,0,937992,15-09-2023 00:00,
2,149,1,6600,0,2,zemy,49,05-08-2023 00:00,
2,149,3,0,0,2,0,957343,15-09-2023 00:00,
2,149,4,30,0,2,0,938090,15-09-2023 00:00,
2,149,5,6600,0,2,0,938091,15-09-2023 00:00,
2,149,8,600,0,2,zemy,4091,06-02-2020 00:00,
2,149,11,0,0,2,0,957344,15-09-2023 00:00,
2,149,13,0,0,2,0,957345,15-09-2023 00:00,
2,149,14,16,0,0,zemy,955654,11-09-2023 00:00,
2,149,15,1100,0,2,0,956111,15-09-2023 00:00,
2,149,17,0,0,2,0,957346,15-09-2023 00:00,
2,149,21,1360.01,0,2,0,62438,15-09-2023 00:00,
2,149,22,726,0,2,0,487387,15-09-2023 00:00,
2,149,23,462,0,2,0,487388,15-09-2023 00:00,
2,149,24,0,0,2,0,957347,15-09-2023 00:00,
2,149,25,0,0,2,0,957348,15-09-2023 00:00,
2,149,27,0,0,2,0,957349,15-09-2023 00:00,
2,149,33,500,0,2,0,931015,15-09-2023 00:00,
2,149,34,0,0,2,0,957350,15-09-2023 00:00,
2,149,35,0,0,2,0,957351,15-09-2023 00:00,
2,149,37,0,0,2,0,957352,15-09-2023 00:00,
2,149,39,0,0,2,0,957353,15-09-2023 00:00,
2,149,41,0,0,2,0,957354,15-09-2023 00:00,
2,149,44,0,0,2,0,957355,15-09-2023 00:00,
2,149,46,1000,0,2,zemy,792716,06-08-2022 00:00,
2,149,48,0,0,2,0,957356,15-09-2023 00:00,
2,149,50,1100,0,2,0,956124,15-09-2023 00:00,
2,149,51,7700,0,2,0,938110,15-09-2023 00:00,
2,149,52,8300,0,2,0,938109,15-09-2023 00:00,
2,149,62,0,0,2,0,957357,15-09-2023 00:00,
2,149,99,4977.99,0,2,0,938107,15-09-2023 00:00,
2,150,1,2200,0,2,zemy,50,09-10-2017 00:00,
2,150,8,500,0,2,zemy,4097,09-10-2017 00:00,
2,150,21,187.5,0,2,0,62464,23-05-2019 00:00,
2,150,22,242,0,2,0,172221,23-05-2019 00:00,
2,150,23,154,0,2,0,172222,23-05-2019 00:00,
2,151,1,8500,0,2,zemy,51,05-08-2022 00:00,
2,151,8,2005.01,0,2,zemy,4100,06-09-2021 00:00,
2,151,21,1595.01,0,2,0,62490,09-11-2022 00:00,
2,151,22,935,0,2,0,690265,09-11-2022 00:00,
2,151,23,595,0,2,0,690266,09-11-2022 00:00,
2,152,1,38500,0,2,zemy,52,05-08-2023 00:00,
2,152,3,0,0,2,0,957358,15-09-2023 00:00,
2,152,4,30,0,2,0,938930,15-09-2023 00:00,
2,152,5,38500,0,2,0,938931,15-09-2023 00:00,
2,152,8,2300,0,2,zemy,778314,05-08-2023 00:00,
2,152,11,0,0,2,0,957359,15-09-2023 00:00,
2,152,13,0,0,2,0,957360,15-09-2023 00:00,
2,152,15,0,0,2,0,957361,15-09-2023 00:00,
2,152,17,0,0,2,0,957362,15-09-2023 00:00,
2,152,18,2200,0,2,zemy,929173,05-08-2023 00:00,
2,152,21,11975.02,0,2,0,62516,15-09-2023 00:00,
2,152,22,4235,0,2,0,79171,15-09-2023 00:00,
2,152,23,2695,0,2,0,79172,15-09-2023 00:00,
2,152,24,0,0,2,0,957363,15-09-2023 00:00,
2,152,25,0,0,2,0,957364,15-09-2023 00:00,
2,152,27,0,0,2,0,957365,15-09-2023 00:00,
2,152,33,0,0,2,0,957366,15-09-2023 00:00,
2,152,34,0,0,2,0,957367,15-09-2023 00:00,
2,152,35,0,0,2,0,957368,15-09-2023 00:00,
2,152,37,0,0,2,0,957369,15-09-2023 00:00,
2,152,39,0,0,2,0,957370,15-09-2023 00:00,
2,152,41,0,0,2,0,957371,15-09-2023 00:00,
2,152,44,0,0,2,0,957372,15-09-2023 00:00,
2,152,48,0,0,2,0,957373,15-09-2023 00:00,
2,152,50,0,0,2,0,957375,15-09-2023 00:00,
2,152,51,38500,0,2,0,938951,15-09-2023 00:00,
2,152,52,43000,0,2,0,938950,15-09-2023 00:00,
2,152,62,0,0,2,0,957374,15-09-2023 00:00,
2,152,99,28329.98,0,2,0,938948,15-09-2023 00:00,
2,153,1,7200,0,2,zemy,53,05-08-2023 00:00,
2,153,3,0,0,2,0,957376,15-09-2023 00:00,
2,153,4,30,0,2,0,937953,15-09-2023 00:00,
2,153,5,7200,0,2,0,937954,15-09-2023 00:00,
2,153,8,800,0,2,zemy,4105,09-10-2017 00:00,
2,153,10,5,0,0,zemy,955674,11-09-2023 00:00,
2,153,11,281.25,0,2,0,956144,15-09-2023 00:00,
2,153,12,20,0,0,zemy,955675,11-09-2023 00:00,
2,153,13,1312.5,0,2,0,956145,15-09-2023 00:00,
2,153,14,18.5,0,0,zemy,955676,11-09-2023 00:00,
2,153,15,1387.5,0,2,0,956146,15-09-2023 00:00,
2,153,17,0,0,2,0,957377,15-09-2023 00:00,
2,153,21,2099.39,0,2,0,62542,15-09-2023 00:00,
2,153,22,792,0,2,0,316853,15-09-2023 00:00,
2,153,23,504,0,2,0,316854,15-09-2023 00:00,
2,153,24,0,0,2,0,957378,15-09-2023 00:00,
2,153,25,0,0,2,0,957379,15-09-2023 00:00,
2,153,27,0,0,2,0,957380,15-09-2023 00:00,
2,153,33,500,0,2,0,868254,15-09-2023 00:00,
2,153,34,0,0,2,0,957381,15-09-2023 00:00,
2,153,35,0,0,2,0,957382,15-09-2023 00:00,
2,153,37,0,0,2,0,957383,15-09-2023 00:00,
2,153,39,0,0,2,0,957384,15-09-2023 00:00,
2,153,41,0,0,2,0,957385,15-09-2023 00:00,
2,153,44,0,0,2,0,957386,15-09-2023 00:00,
2,153,46,300,0,2,zemy,792717,06-08-2022 00:00,
2,153,48,0,0,2,0,957387,15-09-2023 00:00,
2,153,50,2981.25,0,2,0,956159,15-09-2023 00:00,
2,153,51,10181.25,0,2,0,937973,15-09-2023 00:00,
2,153,52,10981.25,0,2,0,937972,15-09-2023 00:00,
2,153,62,0,0,2,0,957388,15-09-2023 00:00,
2,153,99,7577.86,0,2,0,937970,15-09-2023 00:00,
2,154,1,2900,0,2,zemy,54,06-02-2020 00:00,
2,154,8,600,0,2,zemy,4109,03-09-2018 00:00,
2,155,1,2900,0,2,zemy,55,05-08-2022 00:00,
2,155,3,0,0,2,0,957389,15-09-2023 00:00,
2,155,4,30,0,2,0,938970,15-09-2023 00:00,
2,155,5,2900,0,2,0,938971,15-09-2023 00:00,
2,155,8,800,0,2,zemy,4112,05-08-2022 00:00,
2,155,11,0,0,2,0,957390,15-09-2023 00:00,
