TrnPeriodNumber,TrnEmpCode,TrnParCode,TrnAmount,TrnAffectAmount,TrnPrintFlag,TrnuserId,TrnRecordno,TrnDate,TrnRef
2,104,18,500,0,2,zemy,1712,10/9/2017 0:00,
2,104,21,1895.01,0,2,0,61327,1/5/2022 0:00,
2,104,22,1045,0,2,0,718200,1/5/2022 0:00,
2,104,23,665,0,2,0,718201,1/5/2022 0:00,
2,106,1,1800,0,2,sysadmin,6,1/1/2015 0:00,
2,106,3,0,0,2,0,956999,9/15/2023 0:00,
2,106,4,30,0,2,0,938481,9/15/2023 0:00,
2,106,5,1800,0,2,0,938482,9/15/2023 0:00,
2,106,8,400,0,2,zemy,1714,7/19/2017 0:00,
2,106,11,0,0,2,0,957000,9/15/2023 0:00,
2,106,13,0,0,2,0,957001,9/15/2023 0:00,
2,106,15,0,0,2,0,957002,9/15/2023 0:00,
2,106,17,0,0,2,0,957003,9/15/2023 0:00,
2,106,21,127.5,0,2,0,61379,9/15/2023 0:00,
2,106,22,198,0,2,0,540855,9/15/2023 0:00,
2,106,23,126,0,2,0,540856,9/15/2023 0:00,
2,106,24,0,0,2,0,957004,9/15/2023 0:00,
2,106,25,0,0,2,0,957005,9/15/2023 0:00,
2,106,27,0,0,2,0,957006,9/15/2023 0:00,
2,106,33,0,0,2,0,957007,9/15/2023 0:00,
2,106,34,0,0,2,0,957008,9/15/2023 0:00,
2,106,35,0,0,2,0,957009,9/15/2023 0:00,
2,106,37,0,0,2,0,957010,9/15/2023 0:00,
2,106,39,0,0,2,0,957011,9/15/2023 0:00,
2,106,41,0,0,2,0,957012,9/15/2023 0:00,
2,106,44,0,0,2,0,957013,9/15/2023 0:00,
2,106,48,0,0,2,0,957014,9/15/2023 0:00,
2,106,50,0,0,2,0,957016,9/15/2023 0:00,
2,106,51,1800,0,2,0,938502,9/15/2023 0:00,
2,106,52,2200,0,2,0,938501,9/15/2023 0:00,
2,106,62,0,0,2,0,957015,9/15/2023 0:00,
2,106,99,1946.5,0,2,0,938499,9/15/2023 0:00,
2,107,1,5600,0,2,zemy,7,2/6/2020 0:00,
2,107,8,1200,0,2,zemy,1715,10/9/2017 0:00,
2,107,18,1000,0,2,zemy,659503,6/5/2021 0:00,
2,107,21,835.01,0,2,0,61405,1/4/2022 0:00,
2,107,22,616,0,2,0,380494,1/4/2022 0:00,
2,107,23,392,0,2,0,380495,1/4/2022 0:00,
2,108,1,9000,0,2,zemy,8,8/5/2023 0:00,
2,108,3,0,0,2,0,957017,9/15/2023 0:00,
2,108,4,30,0,2,0,938504,9/15/2023 0:00,
2,108,5,9000,0,2,0,938505,9/15/2023 0:00,
2,108,8,2000,0,2,zemy,61,6/5/2021 0:00,
2,108,11,0,0,2,0,957018,9/15/2023 0:00,
2,108,13,0,0,2,0,957019,9/15/2023 0:00,
2,108,15,0,0,2,0,957020,9/15/2023 0:00,
2,108,17,0,0,2,0,957021,9/15/2023 0:00,
2,108,18,2000,0,2,zemy,659502,8/5/2023 0:00,
2,108,21,1745.01,0,2,0,61431,9/15/2023 0:00,
2,108,22,990,0,2,0,933595,9/15/2023 0:00,
2,108,23,630,0,2,0,933596,9/15/2023 0:00,
2,108,24,0,0,2,0,957022,9/15/2023 0:00,
2,108,25,0,0,2,0,957023,9/15/2023 0:00,
2,108,27,0,0,2,0,957024,9/15/2023 0:00,
2,108,33,0,0,2,0,957025,9/15/2023 0:00,
2,108,34,0,0,2,0,957026,9/15/2023 0:00,
2,108,35,0,0,2,0,957027,9/15/2023 0:00,
2,108,37,0,0,2,0,957028,9/15/2023 0:00,
2,108,39,0,0,2,0,957029,9/15/2023 0:00,
2,108,41,0,0,2,0,957030,9/15/2023 0:00,
2,108,44,0,0,2,0,957031,9/15/2023 0:00,
2,108,48,0,0,2,0,957032,9/15/2023 0:00,
2,108,50,0,0,2,0,957034,9/15/2023 0:00,
2,108,51,9000,0,2,0,938525,9/15/2023 0:00,
2,108,52,13000,0,2,0,938524,9/15/2023 0:00,
2,108,62,0,0,2,0,957033,9/15/2023 0:00,
2,108,99,10624.99,0,2,0,938522,9/15/2023 0:00,
2,109,1,6400,0,2,zemy,9,8/5/2023 0:00,
2,109,3,0,0,2,0,957035,9/15/2023 0:00,
2,109,4,30,0,2,0,937681,9/15/2023 0:00,
2,109,5,6400,0,2,0,937682,9/15/2023 0:00,
2,109,8,1600,0,2,zemy,1716,8/5/2023 0:00,
2,109,11,0,0,2,0,957036,9/15/2023 0:00,
