TrnPeriodNumber,TrnEmpCode,TrnParCode,TrnAmount,TrnAffectAmount,TrnPrintFlag,TrnuserId,TrnRecordno,TrnDate,TrnRef
4,247,51,5400,0,2,0,775268,10/23/2023,
4,247,52,6150,0,2,0,775267,10/23/2023,
4,247,62,0,0,2,0,775264,10/23/2023,
4,247,99,3636.99,0,2,0,775265,10/23/2023,
4,248,1,11215,0,2,alan,350789,11/22/2022,
4,248,3,0,0,2,0,775269,10/23/2023,
4,248,4,31,0,2,0,775270,10/23/2023,
4,248,5,11215,0,2,0,775271,10/23/2023,
4,248,8,1200,0,2,alan,348701,11/22/2022,
4,248,11,0,0,2,0,775272,10/23/2023,
4,248,13,0,0,2,0,775273,10/23/2023,
4,248,15,0,0,2,0,775274,10/23/2023,
4,248,17,0,0,2,0,775275,10/23/2023,
4,248,21,2425.27,0,2,0,443660,10/23/2023,
4,248,22,1233.65,0,2,0,443661,10/23/2023,
4,248,23,785.05,0,2,0,443662,10/23/2023,
4,248,24,0,0,2,0,775276,10/23/2023,
4,248,25,0,0,2,0,775277,10/23/2023,
4,248,27,0,0,2,0,775278,10/23/2023,
4,248,29,0,0,2,0,775279,10/23/2023,
4,248,33,0,0,2,0,775280,10/23/2023,
4,248,34,0,0,2,0,775281,10/23/2023,
4,248,35,0,0,2,0,775282,10/23/2023,
4,248,37,0,0,2,0,775283,10/23/2023,
4,248,39,0,0,2,0,775284,10/23/2023,
4,248,41,0,0,2,0,775285,10/23/2023,
4,248,44,0,0,2,0,775286,10/23/2023,
4,248,48,0,0,2,0,775287,10/23/2023,
4,248,50,0,0,2,0,775290,10/23/2023,
4,248,51,11215,0,2,0,775292,10/23/2023,
4,248,52,12415,0,2,0,775291,10/23/2023,
4,248,62,0,0,2,0,775288,10/23/2023,
4,248,99,9204.68,0,2,0,775289,10/23/2023,
4,249,1,5700,0,2,alan,359648,11/22/2022,
4,249,3,0,0,2,0,775293,10/23/2023,
4,249,4,31,0,2,0,775294,10/23/2023,
4,249,5,5700,0,2,0,775295,10/23/2023,
4,249,8,750,0,2,alan,359649,11/22/2022,
4,249,11,0,0,2,0,775296,10/23/2023,
4,249,13,0,0,2,0,775297,10/23/2023,
4,249,15,0,0,2,0,775298,10/23/2023,
4,249,17,0,0,2,0,775299,10/23/2023,
4,249,21,860.01,0,2,0,443686,10/23/2023,
4,249,22,627,0,2,0,443687,10/23/2023,
4,249,23,399,0,2,0,443688,10/23/2023,
4,249,24,0,0,2,0,775300,10/23/2023,
4,249,25,0,0,2,0,775301,10/23/2023,
4,249,27,0,0,2,0,775302,10/23/2023,
4,249,29,0,0,2,0,775303,10/23/2023,
4,249,33,0,0,2,0,775304,10/23/2023,
4,249,34,0,0,2,0,775305,10/23/2023,
4,249,35,0,0,2,0,775306,10/23/2023,
4,249,37,0,0,2,0,775307,10/23/2023,
4,249,39,0,0,2,0,775308,10/23/2023,
4,249,41,0,0,2,0,775309,10/23/2023,
4,249,44,0,0,2,0,775310,10/23/2023,
4,249,48,0,0,2,0,775311,10/23/2023,
4,249,50,0,0,2,0,775314,10/23/2023,
4,249,51,5700,0,2,0,775316,10/23/2023,
4,249,52,6450,0,2,0,775315,10/23/2023,
4,249,62,0,0,2,0,775312,10/23/2023,
4,249,99,5190.99,0,2,0,775313,10/23/2023,
4,250,1,5700,0,2,alan,378022,11/22/2022,
4,250,3,0,0,2,0,775317,10/23/2023,
4,250,4,31,0,2,0,775318,10/23/2023,
4,250,5,5700,0,2,0,775319,10/23/2023,
4,250,8,750,0,2,alan,378023,11/22/2022,
4,250,11,0,0,2,0,775320,10/23/2023,
4,250,13,0,0,2,0,775321,10/23/2023,
4,250,15,0,0,2,0,775322,10/23/2023,
4,250,17,0,0,2,0,775323,10/23/2023,
4,250,21,860.01,0,2,0,443712,10/23/2023,
4,250,22,627,0,2,0,443713,10/23/2023,
4,250,23,399,0,2,0,443714,10/23/2023,
4,250,24,0,0,2,0,775324,10/23/2023,
4,250,25,0,0,2,0,775325,10/23/2023,
4,250,27,0,0,2,0,775326,10/23/2023,
4,250,29,0,0,2,0,775327,10/23/2023,
4,250,33,536.25,0,2,0,747857,10/23/2023,
4,250,34,0,0,2,0,775328,10/23/2023,
4,250,35,0,0,2,0,775329,10/23/2023,
4,250,37,0,0,2,0,775330,10/23/2023,
4,250,39,0,0,2,0,775331,10/23/2023,
4,250,41,0,0,2,0,775332,10/23/2023,
4,250,44,0,0,2,0,775333,10/23/2023,
4,250,48,0,0,2,0,775334,10/23/2023,
4,250,50,0,0,2,0,775337,10/23/2023,
4,250,51,5700,0,2,0,775339,10/23/2023,
4,250,52,6450,0,2,0,775338,10/23/2023,
4,250,62,0,0,2,0,775335,10/23/2023,
4,250,99,4654.74,0,2,0,775336,10/23/2023,
4,251,1,3536.62,0,2,1130-70-98-106-102-137-124-138-158-165-181-,378024,7/24/2017,
4,252,1,2562.97,0,2,1130-70-98-106-102-137-124-138-158-165-181-,378025,7/24/2017,
4,253,1,7205.4,0,2,1130-70-98-106-102-137-124-138-158-165-181-,378026,7/24/2017,
4,254,1,5700,0,2,alan,383085,11/22/2022,
4,254,3,0,0,2,0,775340,10/23/2023,
4,254,4,31,0,2,0,775341,10/23/2023,
4,254,5,5700,0,2,0,775342,10/23/2023,
4,254,8,750,0,2,alan,383088,11/22/2022,
4,254,11,0,0,2,0,775343,10/23/2023,
4,254,13,0,0,2,0,775344,10/23/2023,
4,254,15,0,0,2,0,775345,10/23/2023,
4,254,17,0,0,2,0,775346,10/23/2023,
4,254,21,860.01,0,2,0,443816,10/23/2023,
4,254,22,627,0,2,0,443817,10/23/2023,
4,254,23,399,0,2,0,443818,10/23/2023,
4,254,24,0,0,2,0,775347,10/23/2023,
4,254,25,0,0,2,0,775348,10/23/2023,
4,254,27,0,0,2,0,775349,10/23/2023,
4,254,29,0,0,2,0,775350,10/23/2023,
4,254,33,0,0,2,0,775351,10/23/2023,
4,254,34,0,0,2,0,775352,10/23/2023,
4,254,35,0,0,2,0,775353,10/23/2023,
4,254,37,0,0,2,0,775354,10/23/2023,
4,254,39,0,0,2,0,775355,10/23/2023,
4,254,41,0,0,2,0,775356,10/23/2023,
4,254,44,0,0,2,0,775357,10/23/2023,
4,254,48,0,0,2,0,775358,10/23/2023,
4,254,50,0,0,2,0,775361,10/23/2023,
4,254,51,5700,0,2,0,775363,10/23/2023,
4,254,52,6450,0,2,0,775362,10/23/2023,
4,254,62,0,0,2,0,775359,10/23/2023,
4,254,99,5190.99,0,2,0,775360,10/23/2023,
4,255,1,20094,0,2,alan,383086,11/22/2022,
4,255,3,0,0,2,0,775364,10/23/2023,
4,255,4,31,0,2,0,775365,10/23/2023,
4,255,5,20094,0,2,0,775366,10/23/2023,
4,255,8,1200,0,2,alan,383087,11/22/2022,
4,255,11,0,0,2,0,775367,10/23/2023,
4,255,13,0,0,2,0,775368,10/23/2023,
4,255,15,0,0,2,0,775369,10/23/2023,
4,255,17,0,0,2,0,775370,10/23/2023,
4,255,21,8612.92,0,2,0,443842,10/23/2023,
4,255,22,2210.34,0,2,0,443843,10/23/2023,
4,255,23,1406.58,0,2,0,443844,10/23/2023,
4,255,24,0,0,2,0,775371,10/23/2023,
4,255,25,0,0,2,0,775372,10/23/2023,
4,255,27,0,0,2,0,775373,10/23/2023,
4,255,29,0,0,2,0,775374,10/23/2023,
4,255,33,0,0,2,0,775375,10/23/2023,
4,255,34,0,0,2,0,775376,10/23/2023,
4,255,35,0,0,2,0,775377,10/23/2023,
4,255,37,0,0,2,0,775378,10/23/2023,
4,255,39,0,0,2,0,775379,10/23/2023,
4,255,41,0,0,2,0,775380,10/23/2023,
4,255,44,0,0,2,0,775381,10/23/2023,
4,255,48,0,0,2,0,775382,10/23/2023,
4,255,50,0,0,2,0,775385,10/23/2023,
4,255,51,28894,0,2,0,775387,10/23/2023,
4,255,52,30094,0,2,0,775386,10/23/2023,
4,255,62,0,0,2,0,775383,10/23/2023,
4,255,99,20074.5,0,2,0,775384,10/23/2023,
4,255,101,2800,0,2,alan,567136,1/27/2023,
4,255,103,3000,0,2,alan,567138,1/27/2023,
4,255,105,3000,0,2,alan,567139,1/27/2023,
4,256,1,7500,0,2,alan,383116,11/22/2022,
4,256,3,0,0,2,0,775388,10/23/2023,
4,256,4,31,0,2,0,775389,10/23/2023,
4,256,5,7500,0,2,0,775390,10/23/2023,
4,256,8,750,0,2,alan,383117,11/22/2022,
4,256,11,0,0,2,0,775391,10/23/2023,
4,256,13,0,0,2,0,775392,10/23/2023,
4,256,15,0,0,2,0,775393,10/23/2023,
4,256,17,0,0,2,0,775394,10/23/2023,
4,256,21,1310.01,0,2,0,443868,10/23/2023,
4,256,22,825,0,2,0,443869,10/23/2023,
4,256,23,525,0,2,0,443870,10/23/2023,
4,256,24,0,0,2,0,775395,10/23/2023,
4,256,25,0,0,2,0,775396,10/23/2023,
4,256,27,0,0,2,0,775397,10/23/2023,
4,256,29,0,0,2,0,775398,10/23/2023,
4,256,33,0,0,2,0,775399,10/23/2023,
4,256,34,0,0,2,0,775400,10/23/2023,
4,256,35,0,0,2,0,775401,10/23/2023,
4,256,36,1500,0,2,alan,486017,5/22/2023,
4,256,37,0,0,2,0,775402,10/23/2023,
4,256,39,0,0,2,0,775403,10/23/2023,
4,256,41,0,0,2,0,775404,10/23/2023,
4,256,44,0,0,2,0,775405,10/23/2023,
4,256,48,0,0,2,0,775406,10/23/2023,
4,256,50,0,0,2,0,775409,10/23/2023,
4,256,51,7500,0,2,0,775411,10/23/2023,
4,256,52,8250,0,2,0,775410,10/23/2023,
4,256,62,0,0,2,0,775407,10/23/2023,
4,256,99,4914.99,0,2,0,775408,10/23/2023,
4,257,1,5242,0,2,alan,402857,11/22/2022,
4,257,8,750,0,2,alan,402858,11/22/2022,
4,257,21,745.9,0,2,0,443894,4/24/2023,
4,257,22,576.62,0,2,0,443895,4/24/2023,
4,257,23,366.94,0,2,0,443896,4/24/2023,
4,258,1,5700,0,2,alan,412680,11/22/2022,
4,258,3,0,0,2,0,775412,10/23/2023,
4,258,4,31,0,2,0,775413,10/23/2023,
4,258,5,5700,0,2,0,775414,10/23/2023,
4,258,8,750,0,2,alan,412681,11/22/2022,
4,258,11,0,0,2,0,775415,10/23/2023,
4,258,13,0,0,2,0,775416,10/23/2023,
4,258,15,0,0,2,0,775417,10/23/2023,
4,258,17,0,0,2,0,775418,10/23/2023,
4,258,21,860.01,0,2,0,443920,10/23/2023,
4,258,22,627,0,2,0,443921,10/23/2023,
4,258,23,399,0,2,0,443922,10/23/2023,
4,258,24,0,0,2,0,775419,10/23/2023,
4,258,25,0,0,2,0,775420,10/23/2023,
4,258,27,0,0,2,0,775421,10/23/2023,
4,258,29,0,0,2,0,775422,10/23/2023,
4,258,33,0,0,2,0,775423,10/23/2023,
4,258,34,0,0,2,0,775424,10/23/2023,
4,258,35,0,0,2,0,775425,10/23/2023,
4,258,37,0,0,2,0,775426,10/23/2023,
4,258,39,0,0,2,0,775427,10/23/2023,
4,258,41,0,0,2,0,775428,10/23/2023,
4,258,44,0,0,2,0,775429,10/23/2023,
4,258,48,0,0,2,0,775430,10/23/2023,
4,258,50,0,0,2,0,775433,10/23/2023,
4,258,51,5700,0,2,0,775435,10/23/2023,
4,258,52,6450,0,2,0,775434,10/23/2023,
4,258,62,0,0,2,0,775431,10/23/2023,
4,258,99,5190.99,0,2,0,775432,10/23/2023,
4,259,1,5700,0,2,alan,468000,11/22/2022,
4,259,8,750,0,2,alan,468028,11/22/2022,
4,259,21,860.01,0,2,0,468008,3/24/2023,
4,259,22,627,0,2,0,468009,3/24/2023,
4,259,23,399,0,2,0,468010,3/24/2023,
4,260,1,3000,0,2,alan,758694,6/22/2023,
4,260,3,0,0,2,0,775436,10/23/2023,
4,260,4,31,0,2,0,775437,10/23/2023,
4,260,5,3000,0,2,0,775438,10/23/2023,
4,260,8,230,0,2,alan,758695,6/22/2023,
4,260,11,0,0,2,0,775439,10/23/2023,
4,260,13,0,0,2,0,775440,10/23/2023,
4,260,15,0,0,2,0,775441,10/23/2023,
4,260,17,0,0,2,0,775442,10/23/2023,
4,260,21,307.5,0,2,0,759820,10/23/2023,
4,260,22,330,0,2,0,759821,10/23/2023,
4,260,23,210,0,2,0,759822,10/23/2023,
4,260,24,0,0,2,0,775443,10/23/2023,
4,260,25,0,0,2,0,775444,10/23/2023,
4,260,27,0,0,2,0,775445,10/23/2023,
4,260,29,0,0,2,0,775446,10/23/2023,
4,260,33,0,0,2,0,775447,10/23/2023,
4,260,34,0,0,2,0,775448,10/23/2023,
4,260,35,0,0,2,0,775449,10/23/2023,
4,260,37,0,0,2,0,775450,10/23/2023,
4,260,39,0,0,2,0,775451,10/23/2023,
4,260,41,0,0,2,0,775452,10/23/2023,
4,260,44,0,0,2,0,775453,10/23/2023,
4,260,48,0,0,2,0,775454,10/23/2023,
4,260,50,0,0,2,0,775457,10/23/2023,
4,260,51,3000,0,2,0,775459,10/23/2023,
4,260,52,3230,0,2,0,775458,10/23/2023,
4,260,62,0,0,2,0,775455,10/23/2023,
4,260,99,2712.5,0,2,0,775456,10/23/2023,
4,261,1,5700,0,2,alan,468031,11/22/2022,
4,261,3,0,0,2,0,775460,10/23/2023,
4,261,4,31,0,2,0,775461,10/23/2023,
4,261,5,5700,0,2,0,775462,10/23/2023,
4,261,8,750,0,2,alan,468059,11/22/2022,
4,261,11,0,0,2,0,775463,10/23/2023,
4,261,13,0,0,2,0,775464,10/23/2023,
4,261,15,0,0,2,0,775465,10/23/2023,
4,261,17,0,0,2,0,775466,10/23/2023,
4,261,21,860.01,0,2,0,468039,10/23/2023,
4,261,22,627,0,2,0,468040,10/23/2023,
4,261,23,399,0,2,0,468041,10/23/2023,
4,261,24,0,0,2,0,775467,10/23/2023,
4,261,25,0,0,2,0,775468,10/23/2023,
4,261,27,0,0,2,0,775469,10/23/2023,
4,261,29,0,0,2,0,775470,10/23/2023,
4,261,33,0,0,2,0,775471,10/23/2023,
4,261,34,0,0,2,0,775472,10/23/2023,
4,261,35,0,0,2,0,775473,10/23/2023,
4,261,37,0,0,2,0,775474,10/23/2023,
4,261,39,0,0,2,0,775475,10/23/2023,
4,261,41,0,0,2,0,775476,10/23/2023,
4,261,44,0,0,2,0,775477,10/23/2023,
4,261,48,0,0,2,0,775478,10/23/2023,
4,261,50,0,0,2,0,775481,10/23/2023,
4,261,51,5700,0,2,0,775483,10/23/2023,
4,261,52,6450,0,2,0,775482,10/23/2023,
4,261,62,0,0,2,0,775479,10/23/2023,
4,261,99,5190.99,0,2,0,775480,10/23/2023,
4,262,1,24300,0,2,alan,473128,1/26/2022,
4,262,21,7005.02,0,2,0,475885,11/22/2022,
4,262,22,2673,0,2,0,475886,11/22/2022,
4,262,23,1701,0,2,0,475887,11/22/2022,
4,263,1,4000,0,2,alan,490432,2/25/2020,
4,263,8,230,0,2,Ebspayadmin,490435,12/21/2018,
4,263,21,497.5,0,2,0,493202,4/23/2020,
4,263,22,440,0,2,0,493203,4/23/2020,
4,263,23,280,0,2,0,493204,4/23/2020,
4,264,1,17400,0,2,1130-70-98-106-102-137-124-138-158-165-181-,490433,12/21/2018,
4,264,8,600,0,2,Ebspayadmin,490434,12/21/2018,
4,264,21,4590.02,0,2,0,493229,6/25/2019,
4,264,22,1914,0,2,0,493230,6/25/2019,
4,264,23,1218,0,2,0,493231,6/25/2019,
4,265,1,7590.82,0,2,0451-66-59-76-,518893,6/24/2019,
4,266,1,3178.88,0,2,0451-66-59-76-,518945,6/24/2019,
4,267,1,7718,0,2,alan,551143,11/22/2022,
4,267,3,0,0,2,0,775484,10/23/2023,
4,267,4,31,0,2,0,775485,10/23/2023,
4,267,5,7718,0,2,0,775486,10/23/2023,
4,267,8,1200,0,2,alan,557076,11/22/2022,
4,267,11,0,0,2,0,775487,10/23/2023,
4,267,13,0,0,2,0,775488,10/23/2023,
4,267,15,0,0,2,0,775489,10/23/2023,
4,267,17,0,0,2,0,775490,10/23/2023,
4,267,21,1364.51,0,2,0,559350,10/23/2023,
4,267,22,848.98,0,2,0,551152,10/23/2023,
4,267,23,540.26,0,2,0,551153,10/23/2023,
4,267,24,0,0,2,0,775491,10/23/2023,
4,267,25,0,0,2,0,775492,10/23/2023,
4,267,27,0,0,2,0,775493,10/23/2023,
4,267,29,0,0,2,0,775494,10/23/2023,
4,267,33,0,0,2,0,775495,10/23/2023,
4,267,34,0,0,2,0,775496,10/23/2023,
4,267,35,0,0,2,0,775497,10/23/2023,
4,267,37,0,0,2,0,775498,10/23/2023,
4,267,39,0,0,2,0,775499,10/23/2023,
4,267,41,0,0,2,0,775500,10/23/2023,
4,267,44,0,0,2,0,775501,10/23/2023,
4,267,48,0,0,2,0,775502,10/23/2023,
4,267,50,0,0,2,0,775505,10/23/2023,
4,267,51,7718,0,2,0,775507,10/23/2023,
4,267,52,8918,0,2,0,775506,10/23/2023,
4,267,62,0,0,2,0,775503,10/23/2023,
4,267,99,7013.23,0,2,0,775504,10/23/2023,
4,268,1,4400,0,2,alan,604534,11/22/2022,
4,268,8,750,0,2,alan,604535,11/22/2022,
4,268,21,577.5,0,2,0,614025,9/22/2023,
4,268,22,484,0,2,0,606790,9/22/2023,
4,268,23,308,0,2,0,606791,9/22/2023,
4,268,34,1100,0,2,0,678154,9/22/2023,
4,269,1,16531,0,2,alan,661544,11/22/2022,
4,269,3,0,0,2,0,775508,10/23/2023,
4,269,4,31,0,2,0,775509,10/23/2023,
4,269,5,16531,0,2,0,775510,10/23/2023,
4,269,8,1200,0,2,alan,661545,11/22/2022,
4,269,11,0,0,2,0,775511,10/23/2023,
4,269,13,0,0,2,0,775512,10/23/2023,
4,269,15,0,0,2,0,775513,10/23/2023,
4,269,17,0,0,2,0,775514,10/23/2023,
4,269,21,5335.87,0,2,0,662987,10/23/2023,
4,269,22,1818.41,0,2,0,662988,10/23/2023,
4,269,23,1157.17,0,2,0,662989,10/23/2023,
4,269,24,0,0,2,0,775515,10/23/2023,
4,269,25,0,0,2,0,775516,10/23/2023,
4,269,27,0,0,2,0,775517,10/23/2023,
4,269,29,0,0,2,0,775518,10/23/2023,
4,269,33,0,0,2,0,775519,10/23/2023,
4,269,34,3000,0,2,0,724269,10/23/2023,
4,269,35,0,0,2,0,775520,10/23/2023,
4,269,37,0,0,2,0,775521,10/23/2023,
4,269,39,0,0,2,0,775522,10/23/2023,
4,269,41,0,0,2,0,775523,10/23/2023,
4,269,44,0,0,2,0,775524,10/23/2023,
4,269,48,0,0,2,0,775525,10/23/2023,
4,269,50,0,0,2,0,775528,10/23/2023,
4,269,51,19531,0,2,0,775530,10/23/2023,
4,269,52,20731,0,2,0,775529,10/23/2023,
4,269,62,0,0,2,0,775526,10/23/2023,
4,269,99,11237.96,0,2,0,775527,10/23/2023,
4,269,102,3000,0,2,alan,725858,1/27/2023,
4,270,1,7150,0,2,alan,756050,9/22/2023,
4,270,3,0,0,2,0,775531,10/23/2023,
4,270,4,31,0,2,0,775532,10/23/2023,
4,270,5,7150,0,2,0,775533,10/23/2023,
4,270,8,500,0,2,alan,757352,9/22/2023,
4,270,11,0,0,2,0,775534,10/23/2023,
4,270,13,0,0,2,0,775535,10/23/2023,
4,270,15,0,0,2,0,775536,10/23/2023,
4,270,17,0,0,2,0,775537,10/23/2023,
4,270,21,1222.51,0,2,0,757278,10/23/2023,
4,270,22,786.5,0,2,0,765509,10/23/2023,
4,270,23,500.5,0,2,0,765510,10/23/2023,
4,270,24,0,0,2,0,775538,10/23/2023,
4,270,25,0,0,2,0,775539,10/23/2023,
4,270,27,0,0,2,0,775540,10/23/2023,
4,270,29,0,0,2,0,775541,10/23/2023,
4,270,33,0,0,2,0,775542,10/23/2023,
4,270,34,0,0,2,0,775543,10/23/2023,
4,270,35,0,0,2,0,775544,10/23/2023,
4,270,37,0,0,2,0,775545,10/23/2023,
4,270,39,0,0,2,0,775546,10/23/2023,
4,270,41,0,0,2,0,775547,10/23/2023,
4,270,44,0,0,2,0,775548,10/23/2023,
4,270,48,0,0,2,0,775549,10/23/2023,
4,270,50,0,0,2,0,775552,10/23/2023,
4,270,51,7150,0,2,0,775554,10/23/2023,
4,270,52,7650,0,2,0,775553,10/23/2023,
4,270,62,0,0,2,0,775550,10/23/2023,
4,270,99,5926.99,0,2,0,775551,10/23/2023,
4,271,1,8415,0,2,alan,756051,9/22/2023,
4,271,3,0,0,2,0,775555,10/23/2023,
4,271,4,31,0,2,0,775556,10/23/2023,
4,271,5,8415,0,2,0,775557,10/23/2023,
4,271,8,500,0,2,alan,757353,9/22/2023,
4,271,11,0,0,2,0,775558,10/23/2023,
4,271,13,0,0,2,0,775559,10/23/2023,
4,271,15,0,0,2,0,775560,10/23/2023,
4,271,17,0,0,2,0,775561,10/23/2023,
4,271,21,1569.51,0,2,0,757305,10/23/2023,
4,271,22,925.65,0,2,0,766840,10/23/2023,
4,271,23,589.05,0,2,0,766841,10/23/2023,
4,271,24,0,0,2,0,775562,10/23/2023,
4,271,25,0,0,2,0,775563,10/23/2023,
4,271,27,0,0,2,0,775564,10/23/2023,
4,271,29,0,0,2,0,775565,10/23/2023,
4,271,33,0,0,2,0,775566,10/23/2023,
4,271,34,0,0,2,0,775567,10/23/2023,
4,271,35,0,0,2,0,775568,10/23/2023,
4,271,37,0,0,2,0,775569,10/23/2023,
4,271,39,0,0,2,0,775570,10/23/2023,
4,271,41,0,0,2,0,775571,10/23/2023,
4,271,44,0,0,2,0,775572,10/23/2023,
4,271,48,0,0,2,0,775573,10/23/2023,
4,271,50,0,0,2,0,775576,10/23/2023,
4,271,51,8415,0,2,0,775578,10/23/2023,
4,271,52,8915,0,2,0,775577,10/23/2023,
4,271,62,0,0,2,0,775574,10/23/2023,
4,271,99,6756.44,0,2,0,775575,10/23/2023,
4,272,1,7975,0,2,alan,756052,9/22/2023,
4,272,3,0,0,2,0,775579,10/23/2023,
4,272,4,31,0,2,0,775580,10/23/2023,
4,272,5,7975,0,2,0,775581,10/23/2023,
4,272,8,500,0,2,alan,757354,9/22/2023,
4,272,11,0,0,2,0,775582,10/23/2023,
4,272,13,0,0,2,0,775583,10/23/2023,
4,272,15,0,0,2,0,775584,10/23/2023,
4,272,17,0,0,2,0,775585,10/23/2023,
4,272,21,1437.51,0,2,0,757332,10/23/2023,
4,272,22,877.25,0,2,0,765551,10/23/2023,
4,272,23,558.25,0,2,0,765552,10/23/2023,
4,272,24,0,0,2,0,775586,10/23/2023,
4,272,25,0,0,2,0,775587,10/23/2023,
4,272,27,0,0,2,0,775588,10/23/2023,
4,272,29,0,0,2,0,775589,10/23/2023,
4,272,33,0,0,2,0,775590,10/23/2023,
4,272,34,0,0,2,0,775591,10/23/2023,
4,272,35,0,0,2,0,775592,10/23/2023,
4,272,37,0,0,2,0,775593,10/23/2023,
4,272,39,0,0,2,0,775594,10/23/2023,
4,272,41,0,0,2,0,775595,10/23/2023,
4,272,44,0,0,2,0,775596,10/23/2023,
4,272,48,0,0,2,0,775597,10/23/2023,
4,272,50,0,0,2,0,775600,10/23/2023,
4,272,51,7975,0,2,0,775602,10/23/2023,
4,272,52,8475,0,2,0,775601,10/23/2023,
4,272,62,0,0,2,0,775598,10/23/2023,
4,272,99,6479.24,0,2,0,775599,10/23/2023,
4,273,1,12625,0,2,alan,757355,7/25/2023,
4,273,3,0,0,2,0,775603,10/23/2023,
4,273,4,31,0,2,0,775604,10/23/2023,
4,273,5,12625,0,2,0,775605,10/23/2023,
4,273,8,1200,0,2,alan,757357,7/25/2023,
4,273,11,0,0,2,0,775606,10/23/2023,
4,273,13,0,0,2,0,775607,10/23/2023,
4,273,15,0,0,2,0,775608,10/23/2023,
4,273,17,0,0,2,0,775609,10/23/2023,
4,273,21,2918.77,0,2,0,758647,10/23/2023,
4,273,22,1388.75,0,2,0,758648,10/23/2023,
4,273,23,883.75,0,2,0,758649,10/23/2023,
4,273,24,0,0,2,0,775610,10/23/2023,
4,273,25,0,0,2,0,775611,10/23/2023,
4,273,27,0,0,2,0,775612,10/23/2023,
4,273,29,0,0,2,0,775613,10/23/2023,
4,273,33,0,0,2,0,775614,10/23/2023,
4,273,34,0,0,2,0,775615,10/23/2023,
4,273,35,0,0,2,0,775616,10/23/2023,
4,273,37,0,0,2,0,775617,10/23/2023,
4,273,39,0,0,2,0,775618,10/23/2023,
4,273,41,0,0,2,0,775619,10/23/2023,
4,273,44,0,0,2,0,775620,10/23/2023,
4,273,48,0,0,2,0,775621,10/23/2023,
4,273,50,0,0,2,0,775624,10/23/2023,
4,273,51,12625,0,2,0,775626,10/23/2023,
4,273,52,13825,0,2,0,775625,10/23/2023,
4,273,62,0,0,2,0,775622,10/23/2023,
4,273,99,10022.48,0,2,0,775623,10/23/2023,
4,274,1,5700,0,2,alan,757356,7/25/2023,
4,274,3,0,0,2,0,775627,10/23/2023,
4,274,4,31,0,2,0,775628,10/23/2023,
4,274,5,5700,0,2,0,775629,10/23/2023,
4,274,8,750,0,2,alan,757358,7/25/2023,
4,274,11,0,0,2,0,775630,10/23/2023,
4,274,13,0,0,2,0,775631,10/23/2023,
4,274,15,0,0,2,0,775632,10/23/2023,
4,274,17,0,0,2,0,775633,10/23/2023,
4,274,21,860.01,0,2,0,758674,10/23/2023,
4,274,22,627,0,2,0,758675,10/23/2023,
4,274,23,399,0,2,0,758676,10/23/2023,
4,274,24,0,0,2,0,775634,10/23/2023,
4,274,25,0,0,2,0,775635,10/23/2023,
4,274,27,0,0,2,0,775636,10/23/2023,
4,274,29,0,0,2,0,775637,10/23/2023,
4,274,33,0,0,2,0,775638,10/23/2023,
4,274,34,0,0,2,0,775639,10/23/2023,
4,274,35,0,0,2,0,775640,10/23/2023,
4,274,37,0,0,2,0,775641,10/23/2023,
4,274,39,0,0,2,0,775642,10/23/2023,
4,274,41,0,0,2,0,775643,10/23/2023,
4,274,44,0,0,2,0,775644,10/23/2023,
4,274,48,0,0,2,0,775645,10/23/2023,
4,274,50,0,0,2,0,775648,10/23/2023,
4,274,51,5700,0,2,0,775650,10/23/2023,
4,274,52,6450,0,2,0,775649,10/23/2023,
4,274,62,0,0,2,0,775646,10/23/2023,
4,274,99,5190.99,0,2,0,775647,10/23/2023,
